rank,word,count,freq_per_million
1167,flash,201,100.47674
1168,voice,201,100.47674
1169,web,201,100.47674
1170,temple,201,100.47674
1171,dark,200,99.976855
1172,cost,200,99.976855
1173,junior,200,99.976855
1174,means,200,99.976855
1175,forced,200,99.976855
1176,heavy,200,99.976855
1177,heritage,200,99.976855
1178,renamed,200,99.976855
1179,hosted,200,99.976855
1180,response,200,99.976855
1181,numerous,199,99.476971
1182,florida,199,99.476971
1183,empire,199,99.476971
1184,stations,199,99.476971
1185,discovered,199,99.476971
1186,material,199,99.476971
1187,draw,199,99.476971
1188,mainly,199,99.476971
1189,basketball,199,99.476971
1190,supported,199,99.476971
1191,georgia,199,99.476971
1192,pre,199,99.476971
1193,fiat,199,99.476971
1194,brigade,199,99.476971
1195,better,198,98.977087
1196,proposed,198,98.977087
1197,yards,198,98.977087
1198,cut,198,98.977087
1199,extended,198,98.977087
1200,it's,198,98.977087
1201,contemporary,197,98.477203
1202,raised,197,98.477203
1203,typically,197,98.477203
1204,airport,197,98.477203
1205,leaving,197,98.477203
1206,call,197,98.477203
1207,actress,197,98.477203
1208,scotland,197,98.477203
1209,terms,197,98.477203
1210,prime,197,98.477203
1211,orchestra,197,98.477203
1212,kansas,197,98.477203
1213,meaning,196,97.977318
1214,commander,196,97.977318
1215,card,196,97.977318
1216,transferred,195,97.477434
1217,assigned,195,97.477434
1218,rules,195,97.477434
1219,broadcast,195,97.477434
1220,deal,195,97.477434
1221,face,195,97.477434
1222,vol,195,97.477434
1223,am,195,97.477434
1224,paper,195,97.477434
1225,lieutenant,194,96.97755
1226,documentary,194,96.97755
1227,operation,194,96.97755
1228,friend,194,96.97755
1229,titles,194,96.97755
1230,boy,194,96.97755
1231,exhibition,193,96.477665
1232,roman,193,96.477665
1233,influence,193,96.477665
1234,wing,193,96.477665
1235,serving,192,95.977781
1236,plot,192,95.977781
1237,blues,192,95.977781
1238,learning,192,95.977781
1239,featuring,191,95.477897
1240,statistics,191,95.477897
1241,appears,191,95.477897
1242,walter,191,95.477897
1243,transport,191,95.477897
1244,girl,190,94.978013
1245,reference,190,94.978013
1246,certain,190,94.978013
1247,initial,190,94.978013
1248,rest,190,94.978013
1249,lee,190,94.978013
1250,recent,190,94.978013
1251,communist,190,94.978013
1252,jersey,190,94.978013
1253,appearances,190,94.978013
1254,turner,190,94.978013
1255,genus,190,94.978013
1256,communities,190,94.978013
1257,olympic,190,94.978013
1258,bets,190,94.978013
1259,people's,189,94.478128
1260,surface,189,94.478128
1261,speed,189,94.478128
1262,fellow,189,94.478128
1263,fifth,189,94.478128
1264,mostly,189,94.478128
1265,joint,189,94.478128
1266,ian,189,94.478128
1267,increased,189,94.478128
1268,formerly,188,93.978244
1269,serve,188,93.978244
1270,scene,188,93.978244
1271,fine,188,93.978244
1272,cricket,188,93.978244
1273,ontario,188,93.978244
1274,turned,187,93.47836
1275,fact,187,93.47836
1276,finally,187,93.47836
1277,floor,187,93.47836
1278,words,187,93.47836
1279,federation,187,93.47836
1280,weeks,187,93.47836
1281,del,186,92.978475
1282,jean,186,92.978475
1283,frank,185,92.478591
1284,resolution,185,92.478591
1285,your,185,92.478591
1286,des,185,92.478591
1287,garden,185,92.478591
1288,greater,185,92.478591
1289,flight,185,92.478591
1290,hard,185,92.478591
1291,seat,185,92.478591
1292,metres,185,92.478591
1293,description,185,92.478591
1294,particular,185,92.478591
1295,wanted,185,92.478591
1296,silver,185,92.478591
1297,reviews,185,92.478591
1298,claimed,184,91.978707
1299,publication,184,91.978707
1300,joseph,183,91.478823
1301,elements,183,91.478823
1302,spain,183,91.478823
1303,columbia,183,91.478823
1304,boys,183,91.478823
1305,castle,183,91.478823
1306,exchange,183,91.478823
1307,titled,183,91.478823
1308,allow,183,91.478823
1309,jewish,183,91.478823
1310,scientific,183,91.478823
1311,athletics,183,91.478823
1312,deputy,182,90.978938
1313,enough,182,90.978938
1314,rule,182,90.978938
1315,expanded,182,90.978938
1316,doi,182,90.978938
1317,railroad,182,90.978938
1318,golden,181,90.479054
1319,environment,181,90.479054
1320,ring,180,89.97917
1321,models,180,89.97917
1322,agency,180,89.97917
1323,von,180,89.97917
1324,stone,180,89.97917
1325,nearly,180,89.97917
1326,rate,180,89.97917
1327,done,180,89.97917
1328,famous,180,89.97917
1329,stories,180,89.97917
1330,score,180,89.97917
1331,safety,180,89.97917
1332,listing,180,89.97917
1333,ice,180,89.97917
1334,combined,180,89.97917
1335,browns,180,89.97917
1336,helped,179,89.479286
1337,opera,179,89.479286
1338,di,179,89.479286
1339,philosophy,179,89.479286
1340,ch,179,89.479286
1341,directly,178,88.979401
1342,analysis,178,88.979401
1343,physical,178,88.979401
1344,poor,178,88.979401
1345,sound,178,88.979401
1346,profile,177,88.479517
1347,ancient,177,88.479517
1348,referred,177,88.479517
1349,consists,177,88.479517
1350,purchased,177,88.479517
1351,du,177,88.479517
1352,sales,177,88.479517
1353,fish,177,88.479517
1354,secondary,177,88.479517
1355,managed,176,87.979633
1356,themselves,176,87.979633
1357,acting,176,87.979633
1358,finals,176,87.979633
1359,responsible,176,87.979633
1360,versions,176,87.979633
1361,effect,176,87.979633
1362,francisco,175,87.479748
1363,virginia,175,87.479748
1364,forest,175,87.479748
1365,god,175,87.479748
1366,pro,175,87.479748
1367,covered,175,87.479748
1368,men's,175,87.479748
1369,moving,174,86.979864
1370,girls,174,86.979864
1371,mr,174,86.979864
1372,memory,174,86.979864
1373,urban,174,86.979864
1374,entry,174,86.979864
1375,advanced,174,86.979864
1376,officially,174,86.979864
1377,peace,174,86.979864
1378,scott,174,86.979864
1379,brothers,173,86.47998
1380,separate,173,86.47998
1381,louis,173,86.47998
1382,removed,173,86.47998
1383,effects,173,86.47998
1384,protection,173,86.47998
1385,dedicated,173,86.47998
1386,issued,173,86.47998
1387,likely,173,86.47998
1388,azad,173,86.47998
1389,races,173,86.47998
1390,artillery,173,86.47998
1391,latter,172,85.980096
1392,jr,172,85.980096
1393,queen,172,85.980096
1394,impact,172,85.980096
1395,scottish,172,85.980096
1396,got,172,85.980096
1397,asked,172,85.980096
1398,distribution,172,85.980096
1399,commons,172,85.980096
1400,quality,172,85.980096
1401,rank,172,85.980096
1402,kate,172,85.980096
1403,cards,172,85.980096
1404,focus,171,85.480211
1405,plans,171,85.480211
1406,lines,171,85.480211
1407,operating,171,85.480211
1408,hotel,171,85.480211
1409,numbers,171,85.480211
1410,subject,171,85.480211
1411,graphics,171,85.480211
1412,entertainment,170,84.980327
1413,laws,170,84.980327
1414,bibliography,170,84.980327
1415,mass,169,84.480443
1416,albums,169,84.480443
1417,berlin,169,84.480443
1418,destroyed,169,84.480443
1419,primarily,169,84.480443
1420,asian,169,84.480443
1421,johnson,169,84.480443
1422,britain,169,84.480443
1423,efforts,169,84.480443
1424,squad,169,84.480443
1425,compared,168,83.980559
1426,value,168,83.980559
1427,positive,168,83.980559
1428,hold,167,83.480674
1429,literary,167,83.480674
1430,oxford,167,83.480674
1431,chapter,167,83.480674
1432,revealed,167,83.480674
1433,prominent,167,83.480674
1434,administrative,167,83.480674
1435,continue,167,83.480674
1436,leadership,167,83.480674
1437,guard,167,83.480674
1438,odds,167,83.480674
1439,etc,166,82.98079
1440,ray,166,82.98079
1441,traffic,166,82.98079
1442,agent,166,82.98079
1443,count,166,82.98079
1444,ranked,166,82.98079
1445,owner,166,82.98079
1446,bands,166,82.98079
1447,imperial,166,82.98079
1448,meeting,166,82.98079
1449,queensland,166,82.98079
1450,materials,165,82.480906
1451,composed,165,82.480906
1452,smaller,165,82.480906
1453,combat,165,82.480906
1454,andrew,165,82.480906
1455,utah,165,82.480906
1456,difficult,165,82.480906
1457,teaching,165,82.480906
1458,store,165,82.480906
1459,shortly,165,82.480906
1460,software,165,82.480906
1461,port,165,82.480906
1462,michigan,165,82.480906
1463,products,165,82.480906
1464,formula,165,82.480906
1465,knowledge,164,81.981021
1466,projects,164,81.981021
1467,authority,164,81.981021
1468,representative,164,81.981021
1469,fund,164,81.981021
1470,workers,164,81.981021
1471,critics,164,81.981021
1472,problem,164,81.981021
1473,inspired,163,81.481137
1474,prison,163,81.481137
1475,promoted,163,81.481137
1476,constructed,163,81.481137
1477,drives,163,81.481137
1478,sons,163,81.481137
1479,doping,163,81.481137
1480,capablanca,163,81.481137
1481,politics,162,80.981253
1482,generation,162,80.981253
1483,engineer,162,80.981253
1484,hong,162,80.981253
1485,daily,162,80.981253
1486,usb,162,80.981253
1487,risk,161,80.481369
1488,problems,161,80.481369
1489,appear,161,80.481369
1490,cause,161,80.481369
1491,drums,161,80.481369
1492,told,161,80.481369
1493,pp,161,80.481369
1494,job,161,80.481369
1495,creation,161,80.481369
1496,residents,161,80.481369
1497,rating,161,80.481369
1498,idea,160,79.981484
1499,facilities,160,79.981484
1500,carried,160,79.981484
1501,campus,160,79.981484
1502,tom,160,79.981484
1503,approach,160,79.981484
1504,competed,160,79.981484
1505,category,160,79.981484
1506,memorial,160,79.981484
1507,giving,160,79.981484
1508,publications,160,79.981484
1509,graduated,160,79.981484
1510,oil,160,79.981484
1511,leaves,160,79.981484
1512,die,159,79.4816
1513,immediately,159,79.4816
1514,maximum,159,79.4816
1515,comes,159,79.4816
1516,asia,159,79.4816
1517,whether,159,79.4816
1518,champions,159,79.4816
1519,saying,159,79.4816
1520,crime,159,79.4816
1521,challenge,159,79.4816
1522,damage,159,79.4816
1523,activity,159,79.4816
1524,bus,159,79.4816
1525,alex,158,78.981716
1526,wilson,158,78.981716
1527,parents,158,78.981716
1528,joe,158,78.981716
1529,yet,158,78.981716
1530,ford,158,78.981716
1531,wild,158,78.981716
1532,failed,158,78.981716
1533,wine,158,78.981716
1534,creek,158,78.981716
1535,mexican,158,78.981716
1536,winner,157,78.481831
1537,rose,157,78.481831
1538,build,157,78.481831
1539,approved,157,78.481831
1540,fiction,157,78.481831
1541,coming,157,78.481831
1542,cd,157,78.481831
1543,ability,157,78.481831
1544,motor,157,78.481831
1545,writers,157,78.481831
1546,las,157,78.481831
1547,kong,157,78.481831
1548,corporation,156,77.981947
1549,piano,156,77.981947
1550,register,156,77.981947
1551,quickly,156,77.981947
1552,attempt,156,77.981947
1553,agreement,156,77.981947
1554,charge,156,77.981947
1555,provides,156,77.981947
1556,holds,156,77.981947
1557,crown,156,77.981947
1558,oh,156,77.981947
1559,wall,155,77.482063
1560,letters,155,77.482063
1561,relations,155,77.482063
1562,resources,155,77.482063
1563,receiving,155,77.482063
1564,bar,155,77.482063
1565,republican,154,76.982179
1566,follows,154,76.982179
1567,makes,154,76.982179
1568,direct,154,76.982179
1569,steel,154,76.982179
1570,refer,154,76.982179
1571,representatives,154,76.982179
1572,arrived,154,76.982179
1573,boston,154,76.982179
1574,respectively,154,76.982179
1575,senate,154,76.982179
1576,christ,154,76.982179
1577,lives,153,76.482294
1578,founder,153,76.482294
1579,mixed,153,76.482294
1580,solo,153,76.482294
1581,wins,153,76.482294
1582,adopted,153,76.482294
1583,soccer,153,76.482294
1584,territory,153,76.482294
1585,comics,153,76.482294
1586,officials,153,76.482294
1587,commonly,152,75.98241
1588,meet,152,75.98241
1589,illinois,152,75.98241
1590,might,152,75.98241
1591,comedy,151,75.482526
1592,inside,151,75.482526
1593,deep,151,75.482526
1594,marine,151,75.482526
1595,taylor,151,75.482526
1596,arizona,151,75.482526
1597,massachusetts,151,75.482526
1598,yellow,151,75.482526
1599,designated,151,75.482526
1600,applied,151,75.482526
1601,keep,151,75.482526
1602,franchise,151,75.482526
1603,users,151,75.482526
1604,santa,151,75.482526
1605,reduced,150,74.982642
1606,enemy,150,74.982642
1607,don,150,74.982642
1608,survey,150,74.982642
1609,jackson,150,74.982642
1610,agents,150,74.982642
1611,know,150,74.982642
1612,multi,150,74.982642
1613,join,150,74.982642
1614,maria,150,74.982642
1615,offers,150,74.982642
1616,trial,150,74.982642
1617,militia,150,74.982642
1618,cape,150,74.982642
1619,windows,150,74.982642
1620,nuclear,149,74.482757
1621,commissioned,149,74.482757
1622,metal,149,74.482757
1623,headquarters,149,74.482757
1624,losing,149,74.482757
1625,cannot,149,74.482757
1626,naval,149,74.482757
1627,divided,149,74.482757
1628,fort,149,74.482757
1629,camp,149,74.482757
1630,types,149,74.482757
1631,vehicles,149,74.482757
1632,plants,149,74.482757
1633,coverage,149,74.482757
1634,wrestling,149,74.482757
1635,episodes,148,73.982873
1636,gas,148,73.982873
1637,note,148,73.982873
1638,newspaper,148,73.982873
1639,moscow,148,73.982873
1640,secret,148,73.982873
1641,returning,148,73.982873
1642,lady,148,73.982873
1643,letter,148,73.982873
1644,purpose,148,73.982873
1645,estate,148,73.982873
1646,opposition,148,73.982873
1647,agreed,148,73.982873
1648,brazil,147,73.482989
1649,architecture,147,73.482989
1650,organized,147,73.482989
1651,grade,147,73.482989
1652,male,147,73.482989
1653,fell,147,73.482989
1654,soldiers,147,73.482989
1655,polish,147,73.482989
1656,clubs,147,73.482989
1657,wayback,146,72.983104
1658,doctor,146,72.983104
1659,mississippi,146,72.983104
1660,semi,146,72.983104
1661,newly,146,72.983104
1662,offer,146,72.983104
1663,becomes,146,72.983104
1664,pay,146,72.983104
1665,economy,146,72.983104
1666,figure,146,72.983104
1667,violence,146,72.983104
1668,glass,146,72.983104
1669,candidate,145,72.48322
1670,look,145,72.48322
1671,cm,145,72.48322
1672,resulting,145,72.48322
1673,largely,145,72.48322
1674,yard,145,72.48322
1675,puerto,145,72.48322
1676,conducted,145,72.48322
1677,hour,145,72.48322
1678,serbian,145,72.48322
1679,share,145,72.48322
1680,lack,145,72.48322
1681,method,145,72.48322
1682,receive,145,72.48322
1683,fully,144,71.983336
1684,occurred,144,71.983336
1685,honor,144,71.983336
1686,der,144,71.983336
1687,beyond,143,71.483452
1688,serves,143,71.483452
1689,reserve,143,71.483452
1690,sam,143,71.483452
1691,publishing,143,71.483452
1692,journalist,143,71.483452
1693,label,143,71.483452
1694,governance,143,71.483452
1695,resulted,143,71.483452
1696,victoria,143,71.483452
1697,settlement,143,71.483452
1698,labor,143,71.483452
1699,battalion,143,71.483452
1700,facility,142,70.983567
1701,recently,142,70.983567
1702,comic,142,70.983567
1703,languages,142,70.983567
1704,alliance,142,70.983567
1705,domain,142,70.983567
1706,z,142,70.983567
1707,code,142,70.983567
1708,hungarian,142,70.983567
1709,edge,141,70.483683
1710,foot,141,70.483683
1711,say,141,70.483683
1712,express,141,70.483683
1713,scoring,141,70.483683
1714,nearby,141,70.483683
1715,legislative,141,70.483683
1716,korean,141,70.483683
1717,excerpt,141,70.483683
1718,box,140,69.983799
1719,concept,140,69.983799
1720,tree,140,69.983799
1721,grew,140,69.983799
1722,ordered,140,69.983799
1723,consisted,140,69.983799
1724,geography,140,69.983799
1725,begins,140,69.983799
1726,internet,140,69.983799
1727,criminal,140,69.983799
1728,budget,140,69.983799
